name,module,file,line,first_tactic,n_tokens,truncated,surprise_given,mean_surprise,surprise_alone,pmi,mean_pmi,max_incongruity,first_step_surprise,max_rank
no_cycle_itinerary_length_sixteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,201,intro,258,0,315.7205810546875,1.2237231731414795,572.4356079101562,256.71502685546875,0.9950194839359254,12.827263832092285,3.291982889175415,1335
no_cycle_itinerary_length_le_ten,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,224,intro,95,0,67.10053253173828,0.7063214182853699,289.981201171875,222.88067626953125,2.3461123817845393,5.920287609100342,4.034303665161133,31
cycle_itinerary_length_eleven_or_ge_fourteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,235,by_contra,121,0,113.52849578857422,0.9382519721984863,340.4619140625,226.93341064453125,1.8754827325994319,11.249455451965332,2.9040558338165283,1197
cycleItinerary_iterate_not_lt_fifty_three,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,248,by_contra,252,0,286.9964599609375,1.138874888420105,639.9461669921875,352.94970703125,1.4005940755208333,8.096158981323242,4.3060760498046875,367
log_fifty_three_gt,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,267,rw,259,0,229.28164672851562,0.8852573037147522,538.3978881835938,309.1162414550781,1.1934990017570584,6.7091064453125,2.609252452850342,163
cycle_finance_min_fifty_three,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,288,obtain,465,0,447.8265380859375,0.9630678296089172,895.4248046875,447.5982666015625,0.962576917422715,11.192401885986328,4.100617408752441,2424
finance_excludes_length_eleven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,319,intro,249,0,312.349609375,1.2544161081314087,564.81298828125,252.46337890625,1.0139091522339359,13.042269706726074,4.054007053375244,1360
no_cycle_itinerary_length_le_eleven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,342,intro,58,0,71.66047668457031,1.2355254888534546,301.60552978515625,229.94505310058594,3.9645698810445853,3.1495940685272217,3.7326018810272217,48
cycle_itinerary_length_ge_fourteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,352,rcases,48,0,77.65482330322266,1.6178088188171387,266.6298828125,188.97506713867188,3.9369805653889975,11.119745254516602,2.997417688369751,8624
cycle_oddCount_gt_of_three_pow_le,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,359,have,67,0,68.6508560180664,1.02463960647583,310.75018310546875,242.09933471679688,3.613422906220849,3.633208990097046,1.7385375499725342,17
finance_contradicts_min_fifty_three,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,369,have,323,0,239.61477661132812,0.7418413758277893,620.7258911132812,381.1111145019531,1.1799105712134772,7.381289958953857,1.1431061029434204,76
finance_excludes_at,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,393,intro,87,0,152.49429321289062,1.7528079748153687,443.58001708984375,291.0857238769531,3.345812918125898,10.072144508361816,2.589869260787964,947
finance_excludes_rows53,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,414,intro,46,0,93.0541763305664,2.0229170322418213,276.9822998046875,183.92813110351562,3.998437632685122,6.914648532867432,1.1805250644683838,1304
finance_excludes_mem53,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,422,obtain,34,0,56.66349411010742,1.666573405265808,242.247802734375,185.5843048095703,5.458361906163833,6.621715545654297,3.345324993133545,76
no_cycle_itinerary_length_le_eighteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,436,intro,267,0,190.76800537109375,0.7144868969917297,506.6121520996094,315.8441467285156,1.1829368791330173,18.336843490600586,3.7282304763793945,7144
no_cycle_itinerary_length_lt_thirty_ne_nineteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,454,intro,139,0,240.7350616455078,1.7319070100784302,560.8248901367188,320.08984375,2.302804631294964,11.332944869995117,3.2083992958068848,7538
cycle_itinerary_length_nineteen_or_ge_thirty,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,469,by_contra,51,0,92.81486511230469,1.8198994398117065,275.24371337890625,182.42884826660156,3.577036240521599,10.69735336303711,3.1275932788848877,1416
cycle_itinerary_length_nineteen_or_ge_twenty,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,478,rcases,65,0,60.098777770996094,0.9245966076850891,277.080322265625,216.98153686523438,3.338177490234375,5.019619464874268,3.1136202812194824,13
cycleItinerary_iterate_not_lt_two_hundred_fifty_seven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,486,by_contra,259,0,285.49169921875,1.102284550666809,642.7088623046875,357.2171630859375,1.3792168458916505,8.265023231506348,3.9812793731689453,324
cycleItinerary_iterate_not_lt_two_hundred_sixty_one,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,506,by_contra,259,0,288.08172607421875,1.1122846603393555,647.054931640625,358.97320556640625,1.3859969326888273,7.93654727935791,3.8893306255340576,336
log_two_hundred_fifty_seven_gt,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,527,rw,316,0,237.2567596435547,0.7508125305175781,564.9957275390625,327.73895263671875,1.0371485842934138,7.023205280303955,2.8005869388580322,154
cycle_finance_min_two_hundred_fifty_seven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,550,obtain,491,0,446.04425048828125,0.9084404706954956,870.477294921875,424.43304443359375,0.864425752410578,12.70849609375,3.9592247009277344,3082
finance_contradicts_min_two_hundred_fifty_seven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,582,have,342,0,237.85989379882812,0.6954967975616455,631.157958984375,393.2980651855469,1.1499943426477979,7.819756507873535,1.2671996355056763,54
finance_excludes_at_two_hundred_fifty_seven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,607,intro,91,0,144.65032958984375,1.5895640850067139,452.25225830078125,307.6019287109375,3.380240974845467,10.722232818603516,2.7469301223754883,1277
no_cycle_itinerary_length_le_nineteen,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,629,intro,62,0,89.59074401855469,1.4450119733810425,310.49322509765625,220.90248107910156,3.5629432432113157,11.139819145202637,3.0281009674072266,5607
finance_excludes_rows257,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,646,intro,54,0,115.82234191894531,2.1448581218719482,316.00396728515625,200.18162536621094,3.7070671364113137,6.706691741943359,1.083179235458374,1533
finance_excludes_mem257,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,655,obtain,35,0,55.86412048339844,1.5961177349090576,240.4066619873047,184.54254150390625,5.27264404296875,6.683907508850098,3.2357096672058105,73
no_cycle_itinerary_length_lt_thirty_eight,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,662,intro,245,0,356.75469970703125,1.4561415910720825,726.098388671875,369.34368896484375,1.5075252610809948,13.673555374145508,3.6910669803619385,9963
cycle_itinerary_length_ge_thirty,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,678,rcases,52,0,82.29716491699219,1.5826377868652344,260.09967041015625,177.80250549316406,3.4192789517916164,11.37918472290039,4.038848876953125,7735
cycle_itinerary_length_thirty_eight_or_ge_thirty_nine,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,686,by_contra,45,0,85.26345825195312,1.89474356174469,251.1686553955078,165.9051971435547,3.6867821587456597,9.426227569580078,3.1619129180908203,1260
no_cycle_itinerary_length_lt_fifty_seven,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,702,intro,103,0,194.9232177734375,1.892458438873291,484.86309814453125,289.93988037109375,2.814950294864988,10.409502983093262,3.4315195083618164,6541
cycle_itinerary_length_fifty_seven_or_ge_fifty_eight,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,713,by_contra,45,0,86.21333312988281,1.9158519506454468,255.9820556640625,169.7687225341797,3.7726382785373263,9.588159561157227,3.081925392150879,1341
cycle_finance_min_two_hundred_sixty_one,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,725,obtain,544,0,485.2104797363281,0.8919310569763184,910.144287109375,424.9338073730469,0.7811283223769244,11.895418167114258,4.045848846435547,3170
finance_contradicts_min_two_hundred_sixty_one,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,757,have,342,0,241.04217529296875,0.7048016786575317,632.18310546875,391.14093017578125,1.1436869303385417,8.304422378540039,1.4159303903579712,48
finance_excludes_at_two_hundred_sixty_one,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,782,intro,91,0,142.9051513671875,1.570386290550232,452.400146484375,309.4949951171875,3.4010439023866756,8.79216194152832,2.739673137664795,246
finance_excludes_rows261,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,806,intro,54,0,114.5821533203125,2.121891736984253,313.6435852050781,199.06143188476562,3.686322812680845,6.736358642578125,1.1138098239898682,1406
finance_excludes_mem261,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,815,obtain,35,0,56.66249084472656,1.61892831325531,242.1323699951172,185.46987915039062,5.299139404296875,6.370868682861328,3.3653578758239746,72
no_cycle_itinerary_length_lt_eighty_four,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,834,intro,103,0,201.51719665527344,1.9564776420593262,492.08453369140625,290.56732177734375,2.8210419590033373,10.244516372680664,3.3988046646118164,6420
cycle_itinerary_length_eighty_four_or_ge_eighty_five,Problems.Juggler.CycleFinanceLeftovers,formal/Problems/Juggler/CycleFinanceLeftovers.lean,847,by_contra,45,0,86.40331268310547,1.9200736284255981,264.17767333984375,177.77435302734375,3.9505411783854165,9.565872192382812,3.474132537841797,1855
